CustomerID,Name,OnlineBooking,OfflineBooking,Destination,BookingMode,FlightType,Age,Fare,CustomerRating,TravelClass,FlightStatus,NumPassengers
902,Tiya Chakrabarti,True,False,Mango,Offline,International,47,25764,4.4,Economy,On Time,5
903,Adira Subramaniam,True,False,Kulti,Offline,International,68,17789,3.5,First,On Time,1
904,Misha Badal,False,False,Bhimavaram,Offline,International,42,15974,4.7,First,On Time,3
905,Ehsaan Wali,False,False,Dindigul,Offline,International,41,7083,4.9,First,Delayed,5
906,Vedika Bala,False,False,Muzaffarpur,Offline,International,24,22704,3.2,Business,Canceled,5
907,Pihu Buch,False,False,Purnia,Offline,International,35,9309,3.1,Business,Delayed,1
908,Aarush Tripathi,True,False,Serampore,Offline,International,56,13044,4.0,Business,Canceled,5
909,Purab Bhattacharyya,False,False,Madurai,Offline,International,43,6944,4.9,First,Delayed,3
910,Miraan Gour,True,False,Mira-Bhayandar,Offline,International,45,21233,4.7,Business,On Time,4
911,Onkar Ghosh,True,False,Bangalore,Online,Domestic,36,18372,3.2,First,Delayed,1
912,Ela Jaggi,True,False,Arrah,Offline,International,29,13769,3.7,First,Canceled,2
913,Ritvik Biswas,True,True,Pimpri-Chinchwad,Offline,International,22,10760,4.0,Economy,Canceled,5
914,Baiju Balan,True,True,South Dumdum,Offline,International,50,21248,3.0,Economy,Delayed,2
915,Shalv Mann,False,True,Thoothukudi,Offline,International,32,5085,4.3,Business,Canceled,4
916,Saksham Trivedi,True,True,Pallavaram,Offline,International,52,28230,3.4,First,Delayed,5
917,Prerak Khosla,True,True,Bongaigaon,Offline,International,52,19722,3.6,Economy,Canceled,3
918,Tiya Bedi,False,False,Morena,Offline,International,27,22994,4.9,First,Canceled,3
919,Riya Sura,False,True,Bhalswa Jahangir Pur,Offline,International,51,17399,4.2,First,Delayed,3
920,Aaina Baral,False,False,Pondicherry,Offline,International,55,13866,4.0,Business,Delayed,1
921,Jiya Upadhyay,True,False,Narasaraopet,Offline,International,38,15861,3.8,First,Delayed,4
922,Zain Sahota,False,False,Motihari,Offline,International,23,10502,4.2,First,Delayed,2
923,Vaibhav Tiwari,False,True,Amravati,Offline,International,63,9774,4.7,First,Canceled,5
924,Dhanuk Chaudhari,False,True,Avadi,Offline,International,19,26764,4.1,First,Canceled,1
925,Ranbir Chandra,True,False,Ujjain,Offline,International,26,19345,5.0,Economy,On Time,5
926,Yuvaan Khanna,True,False,Bhind,Offline,International,48,17524,3.3,Economy,Delayed,3
927,Yashvi Bedi,False,True,Sirsa,Offline,International,56,24015,4.6,Economy,On Time,5
928,Nayantara Aurora,False,True,Chittoor,Offline,International,23,6346,3.5,First,Canceled,1
929,Tushar Bala,True,False,Kishanganj,Offline,International,20,10212,4.1,Economy,On Time,5
930,Gatik Bail,True,False,Bhimavaram,Offline,International,20,10155,3.9,Economy,On Time,1
931,Lavanya Kalita,True,False,Dehradun,Offline,International,59,25757,3.6,Business,Delayed,3
932,Prisha Chatterjee,False,True,Malegaon,Offline,International,46,6566,4.6,Economy,Canceled,3
933,Azad Dyal,False,False,Danapur,Offline,International,26,13054,4.5,First,Delayed,3
934,Diya Ganesh,True,False,Guntakal,Offline,International,37,27797,5.0,First,Delayed,3
935,Ryan Sarna,False,True,Barasat,Offline,International,21,17102,4.9,First,Canceled,5
936,Darshit Bajaj,False,False,Alwar,Offline,International,21,12052,4.4,Economy,On Time,5
937,Aayush Bansal,False,False,Vellore,Offline,International,35,11694,4.5,Business,Delayed,4
938,Oorja Mann,True,True,Lucknow,Offline,International,57,10982,3.2,Business,On Time,5
939,Dhruv Dani,True,False,Hajipur,Offline,International,48,19519,3.5,Economy,On Time,2
940,Advik Baral,True,True,Karnal,Offline,International,29,14181,3.2,Business,Canceled,2
941,Prisha Jha,False,True,Coimbatore,Offline,International,28,15522,4.9,Business,On Time,3
942,Yakshit Jain,True,True,Karimnagar,Offline,International,46,20844,3.2,Business,Delayed,5
943,Lavanya Gandhi,False,True,Hajipur,Offline,International,47,6079,3.8,Economy,On Time,4
944,Urvi Loyal,False,True,Gorakhpur,Offline,International,41,6124,4.2,Economy,Delayed,3
945,Pihu Char,True,False,Narasaraopet,Offline,International,59,7126,4.7,First,Canceled,3
946,Akarsh Bava,True,False,Kumbakonam,Offline,International,41,15381,4.5,First,On Time,2
947,Rhea Dayal,True,True,Howrah,Offline,International,40,23211,4.4,Economy,Canceled,5
948,Mishti Sodhi,True,True,Hindupur,Offline,International,22,11099,4.6,Business,On Time,5
949,Miraya Chaudhary,False,False,Sambalpur,Offline,International,51,6987,3.5,Business,On Time,5
950,Mannat Krishnamurthy,True,False,Tezpur,Offline,International,31,12254,3.1,First,Canceled,3
951,Tarini Singh,True,False,Panihati,Offline,International,37,26339,3.5,First,Canceled,3
952,Mannat Roy,True,False,Muzaffarnagar,Offline,International,43,11168,4.4,First,Canceled,5
953,Kavya Iyengar,True,False,Kumbakonam,Offline,International,58,10343,4.3,Business,Delayed,5
954,Zain Basu,True,True,Jorhat,Offline,International,29,8364,5.0,First,Canceled,5
955,Kiara Kulkarni,True,True,Thane,Offline,International,64,15691,4.0,First,On Time,1
956,Veer Butala,False,False,Jhansi,Offline,International,37,23351,4.4,Business,Delayed,3
957,Rhea Shere,False,False,Bulandshahr,Offline,International,41,9679,3.8,Economy,Delayed,4
958,Reyansh Venkatesh,True,False,Anand,Offline,International,26,6672,3.7,First,On Time,1
959,Anya Sandhu,False,False,Mirzapur,Offline,International,53,15077,3.9,First,On Time,1
960,Aayush Chandran,False,True,Ghaziabad,Offline,International,22,20821,4.0,Economy,On Time,4
961,Lakshit Basu,False,False,Satara,Offline,International,69,27979,3.8,First,On Time,4
962,Ayesha Tandon,False,False,Vijayawada,Offline,International,39,26094,3.6,Economy,On Time,4
963,Jayant Lata,True,False,Karaikudi,Offline,International,46,26940,3.3,Economy,On Time,3
964,Parinaaz Sen,True,True,Ulhasnagar,Offline,International,33,25073,3.1,First,Delayed,2
965,Kimaya Doctor,False,True,Purnia,Offline,International,51,7410,3.6,First,Delayed,1
966,Shanaya Kota,False,False,Durg,Offline,International,38,23516,4.9,Economy,Canceled,5
967,Yashvi Kannan,True,True,Surendranagar Dudhrej,Offline,International,65,6176,3.4,Business,Canceled,5
968,Umang Shetty,False,True,Burhanpur,Offline,International,35,29289,3.7,Economy,Delayed,3
969,Yuvraj  Srivastava,False,True,Guna,Offline,International,19,22688,3.4,First,On Time,1
970,Vivaan Dayal,True,False,Thane,Offline,International,39,20952,3.8,Business,Delayed,2
971,Rasha Brar,False,True,Bhagalpur,Offline,International,48,22111,3.9,Economy,Canceled,3
972,Alisha Agrawal,False,True,Gaya,Offline,International,39,29380,4.0,Economy,Canceled,2
973,Rasha Chawla,True,True,Sirsa,Offline,International,51,11593,4.4,First,On Time,4
974,Kabir Swaminathan,False,False,Kirari Suleman Nagar,Offline,International,55,16733,3.8,First,On Time,5
975,Armaan Solanki,False,False,Hosur,Offline,International,21,23837,4.6,Economy,Canceled,5
976,Ivan Sanghvi,False,False,Sirsa,Offline,International,44,14595,3.8,First,On Time,5
977,Vedika Mani,False,True,Nizamabad,Offline,International,57,23080,4.5,Economy,Delayed,2
978,Sahil Warrior,True,False,Baranagar,Offline,International,58,24504,4.9,First,Canceled,2
979,Shanaya Kadakia,True,False,Deoghar,Offline,International,32,20031,3.4,Economy,Canceled,5
980,Lavanya Chad,False,True,Saharanpur,Offline,International,32,20906,5.0,Economy,Canceled,1
981,Prerak Rana,False,False,New Delhi,Offline,International,24,9153,3.1,First,Canceled,1
982,Jayesh Wadhwa,False,False,Ahmednagar,Offline,International,45,5599,4.6,Economy,Canceled,1
983,Tarini Grewal,False,True,Kochi,Offline,International,55,10230,3.6,Economy,On Time,5
984,Dharmajan Shenoy,False,False,Visakhapatnam,Offline,International,29,19258,4.1,Business,Delayed,1
985,Jayant Guha,True,False,Parbhani,Offline,International,27,16074,3.3,Economy,Delayed,2
986,Dishani Shan,False,False,Gurgaon,Offline,International,52,5060,4.8,Economy,On Time,2
987,Aniruddh Hayre,False,True,Karawal Nagar,Offline,International,22,10449,3.8,First,Delayed,3
988,Nakul Samra,False,True,Kanpur,Offline,International,43,11633,3.5,Business,Canceled,5
989,Saksham Lal,False,True,Kochi,Offline,International,25,22703,4.0,First,Canceled,2
990,Ishaan Baral,False,False,Rajahmundry,Offline,International,43,7364,4.5,Business,Canceled,3
991,Akarsh Sura,False,False,Hubli–Dharwad,Offline,International,44,15896,3.1,Business,On Time,2
992,Diya Hayre,True,True,Amravati,Offline,International,44,11246,3.9,Business,Canceled,5
993,Navya Baria,False,True,Ballia,Offline,International,60,26227,4.2,Economy,Canceled,4
994,Yuvaan Date,False,False,Bhilwara,Offline,International,23,22953,3.3,Business,Delayed,4
995,Tejas Soni,True,False,Karawal Nagar,Offline,International,37,7799,4.0,Business,Canceled,2
996,Tarini Zacharia,False,False,Bathinda,Offline,International,49,17323,4.9,First,On Time,4
997,Khushi Rajagopalan,False,False,Unnao,Offline,International,31,20546,3.5,First,Delayed,5
998,Arnav Chaudhari,True,True,Anantapur,Offline,International,49,19435,5.0,First,Delayed,1
999,Ira Vasa,True,False,Bilaspur,Offline,International,42,20799,4.8,Business,Delayed,5
1000,Vihaan Kakar,False,False,Satna,Offline,International,47,7691,3.4,Economy,Canceled,3
1001,Yuvraj  Sengupta,False,False,Salem,Offline,International,55,6293,3.2,First,Delayed,3
1002,Purab Chaudhari,False,False,Siwan,Offline,International,47,16783,4.2,First,Canceled,1
1003,Sara Shankar,True,False,Rourkela,Offline,International,55,6205,4.3,First,Canceled,1
1004,Inaaya  Sarna,True,False,Vasai-Virar,Offline,International,27,20188,4.5,Business,Delayed,3
1005,Indranil Kuruvilla,True,False,Hazaribagh,Offline,International,18,25550,3.0,Business,Canceled,1
1006,Indranil Thakkar,False,False,Malegaon,Offline,International,42,17105,3.3,Economy,On Time,4
1007,Emir Buch,True,True,Ujjain,Offline,International,33,19925,3.8,Business,On Time,3
1008,Yashvi Chaudhry,True,True,Bokaro,Offline,International,66,8545,3.3,First,On Time,2
1009,Shlok Tank,True,True,Kamarhati,Offline,International,34,16308,3.0,First,Delayed,2
1010,Faiyaz Butala,False,False,Dharmavaram,Offline,International,62,7822,3.2,Business,Canceled,1
1011,Emir Khare,False,True,Jaunpur,Offline,International,19,26785,3.2,Business,Canceled,4
1012,Yakshit Doshi,True,True,Kulti,Offline,International,37,17537,4.7,Business,Canceled,4
1013,Shlok Chhabra,False,True,Amritsar,Offline,International,30,11245,3.1,Economy,Canceled,3
1014,Baiju Kaul,False,False,Medininagar,Offline,International,39,8183,4.8,First,Canceled,1
1015,Kavya Sethi,True,True,Rajkot,Offline,International,41,28893,3.5,First,On Time,1
1016,Ishita Karpe,False,False,Uluberia,Offline,International,31,25221,4.8,Economy,On Time,4
1017,Zoya Raman,True,True,Jodhpur,Offline,International,50,11696,4.2,Business,Canceled,2
1018,Zeeshan Sur,True,True,Dhule,Offline,International,34,21269,4.3,Business,Canceled,4
1019,Krish Babu,True,True,Ambarnath,Offline,International,22,23057,4.7,Economy,Canceled,3
1020,Krish Buch,True,False,Tadepalligudem,Offline,International,55,10267,4.3,Economy,On Time,4
1021,Samiha Dalal,True,True,Pudukkottai,Offline,International,31,18548,3.6,First,Canceled,1
1022,Aradhya Ahluwalia,True,False,Agra,Offline,International,64,21552,4.1,Business,Delayed,2
1023,Fateh Subramaniam,True,False,Sirsa,Offline,International,24,25009,3.5,First,Delayed,5
1024,Shayak Bawa,False,False,Hosur,Offline,International,19,9539,4.1,Economy,On Time,4
1025,Indranil Karpe,False,False,Vellore,Offline,International,62,16937,3.9,First,Delayed,5
1026,Veer Gour,False,True,Ongole,Offline,International,48,6541,4.0,Economy,On Time,5
1027,Krish Chad,False,False,Giridih,Offline,International,19,27992,4.4,Economy,Canceled,3
1028,Vivaan Maharaj,True,True,Amravati,Offline,International,53,28717,3.9,Economy,On Time,1
1029,Amira Banerjee,False,True,Akola,Offline,International,46,7744,5.0,Economy,Canceled,5
1030,Shanaya Lanka,False,False,Ahmednagar,Offline,International,68,25148,4.2,First,Delayed,3
1031,Adah Kari,False,False,Jamshedpur,Offline,International,29,14557,4.6,Economy,Canceled,4
1032,Umang Dara,False,True,Hubli–Dharwad,Offline,International,39,26402,3.0,Business,Canceled,5
1033,Ojas Kapadia,True,False,Jehanabad,Offline,International,42,24696,3.7,Business,On Time,3
1034,Kavya Randhawa,True,False,Gandhidham,Offline,International,46,21397,3.2,Economy,On Time,4
1035,Anahi Kapadia,True,True,Tinsukia,Offline,International,38,27923,3.8,First,On Time,3
1036,Piya Upadhyay,False,False,Mehsana,Offline,International,19,19612,4.9,First,Canceled,4
1037,Tara Shenoy,True,True,Ahmedabad,Offline,International,32,13049,3.2,First,On Time,1
1038,Kismat Kara,True,True,Bhubaneswar,Offline,International,50,9205,3.3,Economy,Canceled,2
1039,Anahita Raja,False,True,Bhusawal,Offline,International,55,24721,4.8,First,Canceled,1
1040,Kiara Sidhu,False,True,Ranchi,Offline,International,49,26660,4.0,Economy,Delayed,3
1041,Kanav Saxena,True,False,Thrissur,Offline,International,54,26993,4.0,First,On Time,5
1042,Jayant Sahni,False,True,Nizamabad,Offline,International,46,28689,4.2,Economy,On Time,2
1043,Sumer Thakkar,False,True,Jodhpur,Offline,International,19,12276,3.4,Business,Canceled,1
1044,Nirvi Walia,True,False,Gwalior,Offline,International,49,12487,4.0,Economy,On Time,3
1045,Kismat Mander,False,True,Naihati,Offline,International,30,26543,4.7,First,On Time,3
1046,Nishith Chokshi,True,False,Mysore,Offline,International,22,10439,4.2,Business,On Time,2
1047,Samiha Dasgupta,True,True,Fatehpur,Offline,International,23,9345,3.2,First,Canceled,4
1048,Yasmin Walia,False,True,Hindupur,Offline,International,21,22439,4.3,Business,Delayed,2
1049,Veer Bhavsar,True,False,Shivpuri,Offline,International,25,29165,4.0,Business,On Time,3
1050,Chirag Lala,True,False,Mehsana,Offline,International,66,28284,4.1,First,Delayed,3
1051,Yashvi Verma,True,False,Guna,Offline,International,35,14356,4.6,Economy,Delayed,5
1052,Vaibhav Walla,False,False,Fatehpur,Offline,International,39,15295,4.0,Economy,On Time,3
1053,Manjari Sundaram,True,True,Bongaigaon,Offline,International,48,5919,4.2,Economy,Canceled,1
1054,Chirag Sachdev,False,True,Serampore,Offline,International,68,8340,3.0,First,On Time,3
1055,Arnav Mangat,True,False,Kanpur,Offline,International,25,7836,3.5,First,Delayed,2
1056,Rasha Sule,True,True,Naihati,Offline,International,21,27448,4.1,Business,On Time,4
1057,Tushar Chandran,True,True,Jhansi,Offline,International,28,13567,3.7,Economy,Delayed,4
1058,Kimaya Chand,True,False,Dhanbad,Offline,International,42,15246,3.7,First,On Time,3
1059,Dhanuk Warrior,True,False,Kadapa,Offline,International,27,13716,3.1,Business,Delayed,1
1060,Ojas Iyer,True,True,Siliguri,Offline,International,40,24640,4.4,Economy,Delayed,2
1061,Amani Rama,False,False,Nadiad,Offline,International,59,8870,4.5,First,Delayed,3
1062,Veer Kant,False,True,Noida,Offline,International,62,5150,4.9,Business,Canceled,4
1063,Aayush Wadhwa,False,False,Ongole,Offline,International,48,11752,3.6,Business,On Time,3
1064,Shray Kohli,False,True,Singrauli,Offline,International,33,6707,3.3,Business,Delayed,4
1065,Akarsh Manda,False,False,Jaunpur,Offline,International,55,25472,4.4,Business,On Time,5
1066,Saksham Lala,True,False,Ranchi,Offline,International,70,28945,3.8,Business,On Time,1
1067,Tanya Karpe,True,False,Shahjahanpur,Offline,International,65,23136,4.6,First,On Time,5
1068,Manikya Sura,False,False,Sambalpur,Offline,International,19,20058,5.0,Business,Canceled,3
1069,Zoya Maharaj,True,True,Nagpur,Offline,International,43,28037,4.2,Business,Delayed,3
1070,Aaina Deep,True,True,Rajahmundry,Offline,International,28,24066,4.7,Economy,Canceled,4
1071,Trisha Jani,True,False,Noida,Offline,International,47,14776,3.4,Business,Delayed,4
1072,Drishya Majumdar,True,False,Tiruvottiyur,Offline,International,26,21415,3.8,First,Delayed,2
1073,Purab Das,True,True,Sambalpur,Offline,International,48,24213,4.6,First,Delayed,3
1074,Nitya Randhawa,True,True,Madurai,Offline,International,61,21269,4.3,Economy,Canceled,1
1075,Sahil Chacko,False,True,Ballia,Offline,International,31,13833,4.9,Economy,On Time,2
1076,Baiju Chopra,False,False,Pune,Offline,International,43,26318,4.4,Business,On Time,2
1077,Nayantara Sidhu,True,True,Loni,Offline,International,53,20013,3.6,First,Delayed,2
1078,Divit Bala,False,False,Serampore,Offline,International,54,18803,4.0,Business,Delayed,1
1079,Saksham Borah,True,False,Ajmer,Offline,International,24,23193,4.9,First,Delayed,3
1080,Miraan Chaudhuri,True,True,Mahbubnagar,Offline,International,39,6807,5.0,First,Delayed,5
1081,Kartik Badal,True,False,Haridwar,Offline,International,58,7150,3.3,First,On Time,2
1082,Kashvi Bhatia,True,False,Muzaffarpur,Offline,International,41,29237,3.0,First,Canceled,3
1083,Kashvi Soni,True,True,Bhilwara,Offline,International,18,27248,4.0,Economy,Delayed,3
1084,Manjari Rattan,True,True,Kozhikode,Offline,International,46,20295,4.3,Business,Delayed,4
1085,Abram Chopra,False,False,Dibrugarh,Offline,International,67,12709,4.8,Economy,Delayed,1
1086,Aarush Taneja,False,True,Surat,Offline,International,44,13207,3.1,First,Canceled,1
1087,Vihaan Choudhary,True,False,Kanpur,Offline,International,39,10350,4.3,First,Canceled,2
1088,Advik Loyal,True,True,Ulhasnagar,Offline,International,43,6858,3.6,Economy,On Time,4
1089,Purab Samra,False,True,Pune,Offline,International,45,25076,4.6,Business,Delayed,5
1090,Divij Konda,True,True,Belgaum,Offline,International,48,23430,4.0,Economy,Delayed,3
1091,Ranbir Dada,True,False,Tadipatri,Offline,International,68,26791,3.4,First,On Time,4
1092,Rati Korpal,False,False,Bhopal,Offline,International,39,12680,3.7,First,Delayed,2
1093,Uthkarsh Lad,False,False,Srinagar,Offline,International,22,15992,3.8,Economy,On Time,5
1094,Keya Chaudhari,True,True,Saharanpur,Offline,International,47,26106,3.1,First,Canceled,3
1095,Miraan Vaidya,False,False,Meerut,Offline,International,65,29734,3.9,Business,Delayed,1
1096,Aaryahi Zacharia,True,True,Bardhaman,Offline,International,50,20177,4.2,First,Canceled,5
1097,Ojas Agrawal,False,False,Hajipur,Offline,International,50,13271,3.1,First,On Time,2
1098,Shanaya Luthra,False,True,Panvel,Offline,International,19,9694,3.7,Business,On Time,5
1099,Ritvik Warrior,False,True,Raipur,Offline,International,45,10490,4.2,First,Delayed,2
1100,Mahika Chandran,False,True,Salem,Offline,International,31,27362,3.1,First,On Time,4
1101,Prerak Sankar,True,True,Bareilly,Offline,International,18,17835,5.0,Economy,On Time,5
1102,Samaira Sant,True,False,Sultan Pur Majra,Offline,International,55,11350,4.6,Economy,Canceled,4
1103,Reyansh Sathe,False,True,Saharanpur,Offline,International,67,6790,3.3,First,Delayed,1
1104,Anya Venkataraman,True,True,Pondicherry,Offline,International,54,13479,3.6,Business,Delayed,3
1105,Gatik Chaudhuri,True,False,Katihar,Offline,International,47,5328,3.7,First,On Time,2
1106,Hridaan Konda,True,True,Danapur,Offline,International,47,25079,3.4,Business,On Time,4
1107,Damini Hayer,True,True,Sultan Pur Majra,Offline,International,65,9806,4.4,First,Canceled,5
1108,Purab Ram,False,False,Sirsa,Offline,International,27,18308,4.1,Economy,Canceled,1
1109,Hrishita Kaur,False,True,Vijayanagaram,Offline,International,39,15578,4.0,Business,Delayed,5
1110,Aniruddh Batra,True,False,Bhiwani,Offline,International,18,7841,3.6,Economy,Canceled,2
1111,Riya Sharaf,True,True,Anantapur,Offline,International,60,16750,4.3,Business,Delayed,4
1112,Drishya Mangal,False,True,Karimnagar,Offline,International,52,19487,3.5,First,Delayed,1
1113,Shanaya Bains,True,True,Pallavaram,Offline,International,33,27116,4.3,First,On Time,3
1114,Devansh Rajagopal,False,False,Hosur,Offline,International,48,20435,4.4,Business,On Time,5
1115,Vihaan Ranganathan,True,False,Ramgarh,Offline,International,22,25242,3.1,Business,On Time,4
1116,Manjari Bhakta,True,False,Hosur,Offline,International,34,13413,4.7,Business,Delayed,3
1117,Alisha Bhardwaj,False,True,Amravati,Offline,International,65,11741,3.9,Business,Delayed,3
1118,Azad Chokshi,True,False,Panihati,Offline,International,32,21136,4.0,Economy,Canceled,3
1119,Onkar Dhingra,True,False,Karimnagar,Offline,International,27,28580,4.6,Business,On Time,5
1120,Farhan Jayaraman,False,False,Dhanbad,Offline,International,35,9605,5.0,Economy,On Time,2
1121,Eva Badal,True,True,Bardhaman,Offline,International,30,23923,3.8,Economy,Canceled,5
1122,Aayush Mammen,False,False,Jamshedpur,Offline,International,56,18049,4.3,Business,Delayed,3
1123,Dharmajan Saran,True,True,Sultan Pur Majra,Offline,International,60,10620,3.2,Business,On Time,2
1124,Tara Datta,True,True,Cuttack,Offline,International,25,8349,3.1,Economy,Delayed,4
1125,Arhaan Kashyap,True,True,Raurkela Industrial Township,Offline,International,39,16125,3.9,Economy,Delayed,1
1126,Jivika Sibal,False,False,Begusarai,Offline,International,52,28515,3.6,Economy,On Time,4
1127,Piya Kale,False,True,Surendranagar Dudhrej,Offline,International,27,18165,3.1,Business,On Time,2
1128,Mannat Choudhary,True,True,Ballia,Offline,International,55,21003,4.1,Business,Canceled,5
1129,Kavya Behl,True,True,Hajipur,Offline,International,38,9401,4.1,First,Delayed,2
1130,Bhavin Khare,True,True,Tirunelveli,Offline,International,70,11102,3.3,Business,Canceled,2
1131,Anahi Dugar,True,False,Rewa,Offline,International,53,29536,3.2,Economy,Canceled,5
1132,Umang De,True,False,Tadepalligudem,Offline,International,49,19365,4.7,Economy,Canceled,5
1133,Trisha Sampath,False,True,Thanjavur,Offline,International,41,5903,3.4,First,Delayed,1
1134,Myra Subramaniam,True,False,Dharmavaram,Offline,International,33,21662,3.7,Business,On Time,5
1135,Nishith Ahluwalia,True,True,Sirsa,Offline,International,69,25012,3.6,Economy,On Time,3
1136,Kavya Rastogi,False,True,Naihati,Offline,International,67,14089,3.3,Business,Delayed,2
1137,Ivan Ratti,True,True,Bhilwara,Offline,International,18,28576,3.4,Business,Delayed,3
1138,Shalv Tailor,True,True,Pali,Offline,International,42,22912,3.2,Business,Delayed,5
1139,Shlok Vala,False,False,Madurai,Offline,International,37,19379,4.0,Business,Canceled,3
1140,Hunar Chanda,False,True,Darbhanga,Offline,International,39,21576,4.5,First,Delayed,3
1141,Aniruddh Chanda,False,True,Ludhiana,Offline,International,47,6587,3.8,Business,Canceled,4
1142,Armaan Char,False,False,Gudivada,Offline,International,59,10584,3.5,Business,Canceled,2
1143,Sahil Kari,True,True,Muzaffarpur,Offline,International,40,23627,4.2,First,Delayed,1
1144,Chirag Kuruvilla,True,True,Haldia,Offline,International,28,24730,3.3,First,Canceled,3
1145,Ishaan Dugar,False,False,Mumbai,Online,Domestic,70,28271,4.3,Business,On Time,1
1146,Kiaan Buch,False,False,Gwalior,Offline,International,18,7627,3.7,Economy,Delayed,5
1147,Shalv Lalla,False,False,Kolhapur,Offline,International,45,7343,4.6,Business,On Time,5
1148,Ishita Savant,True,True,Aurangabad,Offline,International,55,28801,3.7,Economy,Canceled,2
1149,Aradhya Yogi,False,True,Bangalore,Online,Domestic,59,16766,3.3,Business,On Time,1
1150,Aarna Agate,False,False,Nellore,Offline,International,67,13759,3.6,Business,Canceled,2
1151,Anahita Vora,False,False,Dibrugarh,Offline,International,29,6283,4.1,First,Delayed,3
1152,Abram Basu,True,True,Bongaigaon,Offline,International,27,7304,4.6,Business,On Time,3
1153,Abram Zachariah,False,True,Haridwar,Offline,International,53,5714,3.8,First,Delayed,2
1154,Vritika Chandran,False,True,Sonipat,Offline,International,41,28638,3.5,Business,Canceled,4
1155,Miraya Solanki,False,True,Gopalpur,Offline,International,23,11741,4.8,Business,On Time,2
1156,Mishti Soman,True,True,Machilipatnam,Offline,International,69,29628,3.3,Economy,Delayed,2
1157,Nakul Gola,True,False,Parbhani,Offline,International,70,24787,3.1,Economy,Canceled,4
1158,Gatik Sachdeva,False,False,Ballia,Offline,International,49,17954,3.3,First,Delayed,4
1159,Tiya Lala,True,True,Malegaon,Offline,International,61,29793,3.5,First,Delayed,2
1160,Kiaan Deo,True,True,Thoothukudi,Offline,International,31,6244,3.8,First,Delayed,3
1161,Emir Rana,False,True,Kottayam,Offline,International,41,20675,3.4,First,On Time,4
1162,Misha Divan,True,True,Vijayanagaram,Offline,International,65,23251,3.4,Economy,Canceled,5
1163,Pari Taneja,True,False,Thrissur,Offline,International,45,26240,4.6,First,On Time,3
1164,Anya Chahal,True,False,Haldia,Offline,International,35,28150,3.2,First,Delayed,4
1165,Rati Agate,False,False,Morbi,Offline,International,58,27800,3.2,First,Delayed,1
1166,Trisha Sankaran,False,True,Muzaffarpur,Offline,International,24,16983,3.9,Business,Delayed,4
1167,Manjari Batra,False,True,Hindupur,Offline,International,48,28273,4.8,Business,Delayed,2
1168,Tejas Basu,True,False,Mathura,Offline,International,48,25776,3.7,Business,On Time,2
1169,Aniruddh Savant,True,True,Panchkula,Offline,International,47,26971,5.0,Business,On Time,4
1170,Tara Rajagopalan,True,True,Guntakal,Offline,International,43,21759,3.9,Business,On Time,2
1171,Amani Dada,False,True,Mira-Bhayandar,Offline,International,66,7640,3.2,First,Delayed,4
1172,Indranil Thaker,True,False,Korba,Offline,International,35,28878,3.0,First,Delayed,3
1173,Kavya Chad,True,False,Thrissur,Offline,International,39,13079,3.7,Business,Canceled,2
1174,Hrishita Ray,True,False,Latur,Offline,International,32,22040,3.8,First,On Time,5
1175,Ranbir Devan,True,True,Sangli-Miraj & Kupwad,Offline,International,28,22067,3.8,Economy,Canceled,5
1176,Ritvik Khosla,True,False,Bulandshahr,Offline,International,42,14240,3.5,Business,On Time,4
1177,Yuvraj  Dyal,True,True,Gopalpur,Offline,International,63,24736,3.8,First,On Time,1
1178,Vardaniya Dani,True,False,Meerut,Offline,International,30,17968,3.9,Business,Canceled,2
1179,Renee Kalla,False,True,Ratlam,Offline,International,49,18117,4.4,Economy,On Time,1
1180,Shray Lata,True,False,Tirupati,Offline,International,67,13705,3.8,First,Delayed,2
1181,Onkar Char,True,False,Jorhat,Offline,International,34,20630,3.1,First,Delayed,4
1182,Mahika Dixit,False,True,Morena,Offline,International,59,10308,3.5,Business,On Time,4
1183,Nirvi Mann,False,False,Mahbubnagar,Offline,International,60,13141,3.1,First,On Time,2
1184,Yashvi Dyal,True,True,Aizawl,Offline,International,18,13832,3.1,Business,Canceled,3
1185,Anahita Sibal,False,False,Shimla,Offline,International,49,16012,3.8,Economy,Canceled,4
1186,Divyansh Yogi,True,True,Faridabad,Offline,International,66,19421,4.8,First,Delayed,2
1187,Anaya Krishnan,True,True,Sikar,Offline,International,26,16543,3.0,Economy,Canceled,4
1188,Kiaan Dugar,False,False,Gaya,Offline,International,26,17751,4.9,Economy,On Time,4
1189,Keya Joshi,False,True,Warangal,Offline,International,47,17238,3.5,Economy,Delayed,5
1190,Dhanuk Chandran,True,True,Ambarnath,Offline,International,68,10533,4.9,First,Canceled,5
1191,Darshit Vala,True,True,Bidhannagar,Offline,International,37,20759,3.1,Business,Delayed,5
1192,Arnav Chhabra,False,False,Motihari,Offline,International,60,29016,4.2,Business,Delayed,4
1193,Anahita Hegde,False,False,Bahraich,Offline,International,52,19515,4.2,Business,Canceled,2
1194,Anahi Varty,True,True,Bellary,Offline,International,20,14796,4.7,First,Delayed,3
1195,Raghav Mann,True,False,Pimpri-Chinchwad,Offline,International,60,24788,3.5,First,Delayed,2
1196,Aarna Dani,False,True,Siliguri,Offline,International,36,12195,4.6,Business,Delayed,3
1197,Jayan Sehgal,False,True,Karnal,Offline,International,28,18329,4.2,Economy,Canceled,2
